日期,时间,脑电连接信号是否正常,专注度,放松,Delta,Theta,Alpha1,Alpha2,Beta1,Beta2,Gamma1,Gamma2
06/02/2024,17:16:57,0,41,75,173716,115595,28376,20602,16909,7328,4904,1324
06/02/2024,17:16:58,0,29,74,228654,95917,105930,10810,19379,4966,1944,881
06/02/2024,17:16:59,0,30,74,39200,36487,74741,9186,11717,13779,5275,1870
06/02/2024,17:17:00,0,40,69,447697,70302,39703,27688,63332,22546,2907,1350
06/02/2024,17:17:01,0,43,67,451755,113446,19760,20274,26289,12055,2235,1068
06/02/2024,17:17:02,0,64,57,689099,88017,123146,47006,257265,101408,12878,5176
06/02/2024,17:17:03,0,61,44,698056,83316,22208,11410,16882,8564,4765,909
06/02/2024,17:17:04,0,64,30,198256,92178,6797,13074,16996,27161,2338,882
06/02/2024,17:17:05,0,61,40,549026,68229,33039,26270,38387,6587,1340,1054
06/02/2024,17:17:06,0,44,56,1860220,119249,249523,179110,76044,28458,7043,2344
06/02/2024,17:17:07,0,40,77,23352,35163,171114,21394,23007,7449,1432,1240
06/02/2024,17:17:08,0,21,100,90158,17114,38283,14923,5803,1694,696,467
06/02/2024,17:17:09,0,21,100,233683,7246,5760,9003,2905,1054,1501,960
06/02/2024,17:17:10,0,27,91,189333,68529,11296,8260,16713,9375,13074,5417
06/02/2024,17:17:11,0,35,83,125783,26823,28491,41317,30434,6643,6874,1917
06/02/2024,17:17:12,0,50,80,147217,15482,29690,15418,3337,11681,6642,1541
06/02/2024,17:17:13,0,56,78,18264,17053,8419,32982,16292,7368,9860,3161
06/02/2024,17:17:14,0,51,94,243402,94796,130882,23221,22563,15089,23354,5984
06/02/2024,17:17:15,0,51,87,167132,125516,5385,85894,26475,14363,13641,3166
06/02/2024,17:17:16,0,47,87,103429,41922,75481,24462,10893,14208,23927,5068
06/02/2024,17:17:17,0,37,67,649509,135771,27691,3412,30535,6392,2692,803
06/02/2024,17:17:18,0,37,64,858779,40056,22985,20246,12396,4682,1525,976
06/02/2024,17:17:19,0,40,60,119452,4105,1035,811,897,692,299,249
06/02/2024,17:17:20,0,26,37,422118,267188,34027,7381,26578,5113,2086,3231
06/02/2024,17:17:21,0,34,43,48094,11395,3164,4410,5845,1859,608,323
06/02/2024,17:17:22,0,43,38,189099,34486,12257,11667,9047,11585,4726,4042
06/02/2024,17:17:23,0,51,43,22480,4559,3114,4858,5925,4570,1536,489
06/02/2024,17:17:24,0,74,56,418400,33248,36813,10342,33376,17097,3893,3236
06/02/2024,17:17:25,0,67,57,143218,38132,5441,16882,3783,3264,912,646
06/02/2024,17:17:26,0,66,60,92916,36132,11957,13674,4043,10710,3650,1356
06/02/2024,17:17:27,0,56,60,46288,20460,8920,4860,889,3258,694,437
06/02/2024,17:17:28,0,53,63,25741,33355,26297,9916,4943,10458,5057,1537
06/02/2024,17:17:29,0,47,48,89220,66480,5730,1898,1514,1598,1784,691
06/02/2024,17:17:30,0,47,50,204669,29110,20423,5945,5933,10035,5083,1149
06/02/2024,17:17:31,0,57,48,30414,16659,16277,7685,18225,16668,4215,3090
06/02/2024,17:17:32,0,67,41,13558,15341,20949,1245,14560,20328,2262,1542
06/02/2024,17:17:33,0,77,56,162442,21476,7043,8843,11620,2315,868,972
06/02/2024,17:17:34,0,74,56,7465,39776,16170,19446,15095,7628,3491,1931
06/02/2024,17:17:35,0,63,66,7295,23488,41803,12472,8601,10350,4039,881
06/02/2024,17:17:36,0,53,67,22231,28468,4308,15474,8867,5990,6266,960
06/02/2024,17:17:37,0,48,64,239661,33225,7691,6064,4333,1693,825,352
06/02/2024,17:17:38,0,38,60,1288589,161061,24148,36709,23680,5540,3921,1473
06/02/2024,17:17:39,0,23,37,321263,208710,14597,15828,12389,5412,4813,3168
06/02/2024,17:17:40,0,14,41,61838,75426,17004,41546,6869,6095,2488,3465
06/02/2024,17:17:41,0,26,57,10819,5692,12714,24001,4210,6887,3125,1592
06/02/2024,17:17:42,0,27,44,195578,98332,4903,3750,6639,3151,780,1164
06/02/2024,17:17:43,0,34,74,305253,29963,65976,52981,20090,7172,3300,3918
06/02/2024,17:17:44,0,43,69,185938,36530,28295,8096,21402,8246,2056,1740
06/02/2024,17:17:45,0,35,74,26042,21536,132605,21027,12067,10919,3375,3023
06/02/2024,17:17:46,0,44,84,177347,55391,6144,14946,10823,8872,5492,2280
06/02/2024,17:17:47,0,53,77,7275,12328,10627,10281,5064,5096,3313,2447
06/02/2024,17:17:48,0,53,81,5773,33511,25843,14846,7072,7709,3472,3461
06/02/2024,17:17:49,0,54,66,338194,53094,51419,5871,10133,10230,3946,1848
06/02/2024,17:17:50,0,61,70,440107,13185,11046,5532,14640,7983,8775,1930
06/02/2024,17:17:51,0,56,66,38886,50814,13097,32024,16498,6575,2628,1735
06/02/2024,17:17:52,0,54,63,61624,51068,35082,6870,7434,8131,2127,708
06/02/2024,17:17:53,0,56,50,385773,68416,10305,8182,26700,7724,3874,2716
06/02/2024,17:17:54,0,40,51,51253,65888,26164,33242,31154,4103,2018,3055
06/02/2024,17:17:55,0,34,57,7487,53405,138020,33040,80560,5650,1971,3809
06/02/2024,17:17:56,0,37,53,315771,60831,12633,25939,37755,13852,2833,2001
06/02/2024,17:17:57,0,29,75,356394,54888,86190,59521,16910,8241,2810,846
06/02/2024,17:17:58,0,34,83,7099,44999,41436,52550,16266,7166,1496,610
06/02/2024,17:17:59,0,40,77,614337,87844,47219,16215,12776,11578,6180,471
06/02/2024,17:18:00,0,27,81,324698,63217,32593,8504,2544,2609,2074,1364
06/02/2024,17:18:01,0,35,75,23203,31082,47396,5524,16755,8784,1506,1291
06/02/2024,17:18:02,0,43,67,41253,31847,38051,22179,40687,12413,2012,1437
06/02/2024,17:18:03,0,47,70,18711,68429,71866,22648,21022,17074,2342,2565
06/02/2024,17:18:04,0,66,69,134426,13602,13373,3660,14343,10927,691,561
06/02/2024,17:18:05,0,57,63,55698,103959,43002,21299,35023,6431,2281,1689
06/02/2024,17:18:06,0,56,67,68236,34827,67943,29534,24199,15777,2011,1308
06/02/2024,17:18:07,0,57,78,15547,6686,47129,4320,5151,9338,690,1433
06/02/2024,17:18:08,0,50,80,42375,51319,26600,25926,32177,10297,2761,1659
06/02/2024,17:18:09,0,51,90,8267,44937,17862,90636,32057,7116,3686,1887
06/02/2024,17:18:10,0,51,83,86553,66531,54870,22288,36745,15909,1540,1209
06/02/2024,17:18:11,0,51,78,8795,28848,59386,15978,10385,17159,3712,1339
06/02/2024,17:18:12,0,56,80,15018,38670,4137,41396,16593,16981,2149,1323
06/02/2024,17:18:13,0,56,84,69829,13559,41561,3336,4825,2556,393,343
06/02/2024,17:18:14,0,57,84,16638,21736,17917,16114,21569,7473,1531,2445
06/02/2024,17:18:15,0,47,80,32822,78067,29816,47800,16283,6546,1941,1748
06/02/2024,17:18:16,0,30,78,29427,214124,104193,35065,11487,9222,1543,653
06/02/2024,17:18:17,0,26,74,25711,59618,61887,34272,21660,3564,4686,694
06/02/2024,17:18:18,0,30,70,96676,39622,45530,13087,30695,23613,3285,1885
06/02/2024,17:18:19,0,35,74,108123,16128,59240,9981,54334,5358,3180,683
06/02/2024,17:18:20,0,43,84,9342,13063,18636,38944,12712,5828,2200,997
06/02/2024,17:18:21,0,50,88,7830,29908,63287,9633,14997,6267,1374,1049
06/02/2024,17:18:22,0,40,90,11081,27837,25244,6816,11495,3768,1279,923
06/02/2024,17:18:23,0,38,93,22051,71191,105041,7172,7648,11098,4191,1486
06/02/2024,17:18:24,0,34,96,17642,28691,99746,17726,9831,6124,1905,1599
06/02/2024,17:18:25,0,37,93,142297,18752,17739,3416,1811,3718,402,495
06/02/2024,17:18:26,0,41,93,306464,58780,8215,80740,32728,17979,1990,1087
06/02/2024,17:18:27,0,30,97,37300,70025,119032,95406,17073,3915,6070,1112
06/02/2024,17:18:28,0,37,81,7588,14772,10204,2548,4569,2174,1073,610
06/02/2024,17:18:29,0,29,84,18996,116871,196799,25204,19227,14784,2905,775
06/02/2024,17:18:30,0,21,97,14572,53892,244607,13532,14405,11717,5015,1041
06/02/2024,17:18:31,0,35,80,26163,147660,17243,48499,35518,17483,4549,1033
06/02/2024,17:18:32,0,30,70,93391,113784,37347,13756,72309,8584,2264,2228
06/02/2024,17:18:33,0,35,56,99851,76088,12016,23139,31305,6970,1406,1247
06/02/2024,17:18:34,0,48,48,48170,27871,53703,38672,11770,28362,1531,1838
06/02/2024,17:18:35,0,43,48,197239,80346,7731,22996,10883,4932,1864,1112
06/02/2024,17:18:36,0,43,47,285578,107735,16987,16969,17989,6461,2853,1444
06/02/2024,17:18:37,0,41,47,125586,27322,3116,9047,5908,2295,2248,544
06/02/2024,17:18:38,0,30,37,59101,109636,20471,40521,6671,11005,5310,7836
06/02/2024,17:18:39,0,40,30,64375,54525,3730,16252,17251,10328,5780,3259
06/02/2024,17:18:40,0,50,20,254661,24784,1793,508,4073,3675,6225,5462
06/02/2024,17:18:41,0,51,17,109045,44359,5728,9964,6220,5104,2929,1734
06/02/2024,17:18:42,0,57,8,85166,27982,3106,2905,2297,4781,1955,1719
06/02/2024,17:18:43,0,57,4,81092,12966,499,2741,2043,2420,2151,3429
06/02/2024,17:18:44,0,67,20,105214,15108,4068,4171,4903,12231,10141,6502
06/02/2024,17:18:45,0,78,8,173623,70669,2641,10262,29442,21732,10984,5471
06/02/2024,17:18:46,0,74,11,40667,25468,269,7006,3746,2333,1350,444
06/02/2024,17:18:47,0,81,23,67463,3603,3338,4526,5823,5135,1560,523
06/02/2024,17:18:48,0,69,29,9135,44084,16066,14952,8088,8690,2298,2094
06/02/2024,17:18:49,0,64,38,8392,33887,5545,4057,3691,5927,6542,2695
06/02/2024,17:18:50,0,67,38,23849,47003,4973,8294,7037,6859,4560,1178
06/02/2024,17:18:51,0,56,40,701089,63597,56504,11685,26125,13250,6510,4829
06/02/2024,17:18:52,0,63,34,14881,30177,5285,7481,5899,11287,5636,1924
06/02/2024,17:18:53,0,69,38,9163,12501,5597,9630,13513,10789,5512,812
06/02/2024,17:18:54,0,69,53,12424,12361,19013,3543,11267,4030,1787,1215
06/02/2024,17:18:55,0,69,50,17889,26389,11443,11336,12939,4430,2031,2756
06/02/2024,17:18:56,0,56,48,66162,43820,7634,2725,2313,2741,559,347
06/02/2024,17:18:57,0,47,53,247561,52399,20425,29585,10706,9296,4105,1153
06/02/2024,17:18:58,0,50,47,7101,36374,5294,14998,7879,8446,5146,3066
06/02/2024,17:18:59,0,54,38,9444,14577,425,9784,18107,5047,3122,1970
06/02/2024,17:19:00,0,63,43,7287,30039,10758,6022,6932,6029,2501,2411
06/02/2024,17:19:01,0,75,44,129154,13884,38292,2339,9830,27686,4939,1049
06/02/2024,17:19:02,0,67,48,198757,66728,36105,6127,9648,6939,3247,2891
06/02/2024,17:19:03,0,67,53,6706,22521,13189,6960,11700,8447,2037,1809
06/02/2024,17:19:04,0,69,64,4489,9223,13367,9298,3137,4636,2349,1691
06/02/2024,17:19:05,0,53,44,190586,161889,6131,12486,25909,10282,4061,793
06/02/2024,17:19:06,0,50,38,692560,335655,48321,45345,21152,16150,3030,847
06/02/2024,17:19:07,0,47,38,31031,33771,20790,6852,13991,9860,1120,1424
06/02/2024,17:19:08,0,44,24,17111,8701,2314,3207,3315,1557,728,346
06/02/2024,17:19:09,0,43,35,120883,87004,13395,13414,18591,4935,1712,2423
06/02/2024,17:19:10,0,53,38,161238,45140,5324,21865,14986,9080,3237,2644
06/02/2024,17:19:11,0,51,40,8404,29799,12697,11398,7058,8103,6335,1797
06/02/2024,17:19:12,0,48,60,116759,12187,33141,43367,8703,6168,2323,2040
06/02/2024,17:19:13,0,50,67,34852,31228,8357,9612,1875,3044,1070,883
06/02/2024,17:19:14,0,41,60,228519,96447,4731,16221,21930,5056,5350,2853
06/02/2024,17:19:15,0,34,67,16416,12198,45841,6008,18891,3223,2181,866
06/02/2024,17:19:16,0,37,54,55471,28598,4855,23070,8675,6269,5329,1268
06/02/2024,17:19:17,0,43,56,6460,24762,6172,22572,20428,7398,2557,1712
